CustomerID,Name,Email,Age,Gender,Location,ProductID,Category,Subcategory,Price,Weight,Dimensions,OrderID,Date_Order,TotalAmount,ShippingMethod,Status,InventoryID,StockLevel,RestockThreshold,LastRestockDate,WarehouseID,Location_warehouse,Capacity,SupplierID,Company,Location_Supplier,QualityScore
8149,Alfred Yates,jennifer93@example.com,39,Female,East Margaret,0,Electronics,Smart Watches,249.22,39.69,27x20x13,8149,06-26-2023,£902.97,Express,Delivered,8149,265,127,2021-01-16,45,Maxwellborough,5896,7,Miller Group,Clarkmouth,6.56
8150,Jasmine Brandt,melanieneal@example.com,54,Male,Brownbury,13,Electronics,Headphones,61.49,25.11,25x39x33,8150,2021-04-24,$1881.14,Two-day,Shipped,8150,251,288,2020-11-12,266,North Nancychester,5244,8,Parks-Gallegos,Jenkinsside,6.82
8151,Scott Brown,jasonrogers@example.com,57,Male,Michaelland,9,Furniture,Beds,919.56,37.32,6x39x30,8151,10-19-2021,$1042.04,Express,Cancelled,8151,641,97,2022-07-15,371,Veronicashire,8821,7,Miller Group,Clarkmouth,6.56
8152,Christopher Hayes,michellecurry@example.com,48,Male,Harrisview,12,Clothing,Dresses,220.74,42.45,4x33x30,8152,24/12/2021,€585.76,Standard,Pending,8152,505,12,2021-08-02,183,Webbmouth,19125,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8153,Kaitlyn Burton,cmendoza@example.net,36,Female,East Matthew,13,Electronics,Headphones,800.99,17.97,13x22x11,8153,04/11/2021,€1738.04,Express,Delivered,8153,842,334,2021-08-27,391,Aaronchester,9676,6,Morgan LLC,New Marktown,2.48
8154,Christopher Daniels,connor32@example.net,27,Female,Bethside,0,Electronics,Smart Watches,116.97,31.56,44x4x4,8154,2023-04-09,$1603.62,Express,Pending,8154,67,366,2021-04-27,319,Lake Nicolebury,8097,2,Miller-Pearson,Clarkmouth,9.83
8155,Michelle Anderson,zharris@example.com,48,Male,New Amber,13,Electronics,Headphones,75.43,8.61,30x47x5,8155,2023-04-04,€1654.71,Standard,Pending,8155,744,47,2020-11-22,73,West Laura,16554,0,Johnson-Rodriguez,Port Robynmouth,
8156,Anthony Smith,kristopherkrueger@example.net,62,Male,New Mary,11,Clothing,Hats,800.44,29.64,38x20x9,8156,2021-03-16,$784.57,Express,Cancelled,8156,167,210,2020-10-15,210,West Geoffrey,14823,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8157,Jeffrey Payne,deborah95@example.com,53,Female,Mercedeschester,10,Electronics,Laptops,916.74,47.47,50x10x11,8157,07-13-2023,€779.4,Two-day,Pending,8157,870,226,2022-08-08,54,Jasonborough,15745,9,Johnson-Rodriguez,Katherineborough,7.81
8158,Terri Lee,josephclark@example.org,37,Male,Curtisside,13,Electronics,Headphones,775.22,7.11,8x13x49,8158,06/05/2023,€668.48,Express,Pending,8158,798,377,2020-12-13,377,East Lisatown,12794,2,Miller-Pearson,Clarkmouth,9.83
8159,Douglas Brown,kcarpenter@example.com,66,Female,New Stacy,8,Clothing,Shoes,717.1,31.89,36x35x7,8159,07/08/2022,£2422.96,Standard,Cancelled,8159,250,334,2022-02-08,132,New Rebeccaville,8925,0,Johnson-Rodriguez,Port Robynmouth,
8160,Bryan Mosley,bmelendez@example.org,20,Male,Garciaborough,9,Furniture,Beds,346.54,22.51,7x2x29,8160,06-07-2021,$3310.28,Standard,Cancelled,8160,699,492,2020-12-29,482,Mendezside,18674,8,Parks-Gallegos,Jenkinsside,6.82
8161,Kevin Morris,zparks@example.com,53,Female,Markhaven,3,Furniture,Cabinets,61.01,15.68,50x33x43,8161,11/03/2021,$618.67,Express,Cancelled,8161,187,255,2022-04-19,151,Joneshaven,10220,9,Johnson-Rodriguez,Katherineborough,7.81
8162,Phillip Martinez,alyssa98@example.com,36,Male,Mariahmouth,8,Clothing,Shoes,515.8,23.65,44x49x32,8162,10-27-2020,$2862.9,Express,Shipped,8162,998,254,2022-05-17,262,Franklinstad,17158,9,Johnson-Rodriguez,Katherineborough,7.81
8163,Tammy Hart,michael76@example.net,31,Male,East Bruceside,11,Clothing,Hats,45.17,42.44,21x46x5,8163,30/12/2020,€2565.44,Standard,Cancelled,8163,260,128,2021-01-25,480,East Jonathanstad,11941,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8164,Joseph Martinez Jr.,aprilknox@example.com,44,Female,Lake Phyllisfurt,8,Clothing,Shoes,475.79,13.46,14x24x29,8164,2021-09-23,£604.8,Two-day,Cancelled,8164,800,87,2022-06-28,52,North Mary,19446,0,Johnson-Rodriguez,Port Robynmouth,
8165,Crystal Valentine,peterparrish@example.org,49,Male,Reyesville,0,Electronics,Smart Watches,535.58,34.85,5x5x39,8165,17/03/2021,€190.35,Two-day,Cancelled,8165,188,65,2022-06-23,249,New Amanda,11942,8,Parks-Gallegos,Jenkinsside,6.82
8166,Andrew Norton,ebrown@example.net,23,Female,Danielleshire,10,Electronics,Laptops,265.47,5.56,41x47x24,8166,2022-08-19,$1892.88,Express,Shipped,8166,571,136,2022-08-05,74,Lake Erinberg,7134,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8167,Laura Rogers,lisarivera@example.com,62,Female,Jonesmouth,10,Electronics,Laptops,686.68,19.71,13x50x17,8167,02/11/2022,$3296.28,Two-day,Delivered,8167,378,190,2021-09-03,274,East Jacobview,5558,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8168,John Black,taylor97@example.org,30,Female,Josephborough,11,Clothing,Hats,917.19,32.57,12x11x26,8168,02-17-2023,$1235.24,Express,Shipped,8168,271,474,2021-10-14,342,North Jennahaven,11583,3,Johnson-Rodriguez,Katherineborough,7.4
8169,Christine Murray,daviddavis@example.net,29,Male,Russellbury,16,Furniture,Tables,88.19,29.54,9x30x37,8169,13/08/2021,$1035.28,Two-day,Delivered,8169,948,475,2021-11-21,337,Jacksonhaven,18085,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8170,John Morales,todderic@example.net,54,Female,Kramerland,10,Electronics,Laptops,849.07,47.5,18x14x20,8170,25/04/2023,€446.7,Two-day,Delivered,8170,289,215,2020-12-03,216,Port Christopher,13146,2,Miller-Pearson,Clarkmouth,9.83
8171,Miss Samantha Simmons,bakerrebecca@example.org,30,Female,Larryview,2,Electronics,Mobile Phones,236.86,36.99,7x8x38,8171,13/08/2022,$1705.6,Express,Shipped,8171,866,282,2021-07-14,498,Rioshaven,17772,2,Miller-Pearson,Clarkmouth,9.83
8172,Kimberly Howell,xstephenson@example.com,30,Male,New Maria,0,Electronics,Smart Watches,481.82,29.16,35x43x36,8172,05/10/2022,$3695.56,Standard,Shipped,8172,821,50,2021-04-23,483,Danielfurt,12745,9,Johnson-Rodriguez,Katherineborough,7.81
8173,Keith Taylor,gregory28@example.org,40,Female,Johnsonberg,6,Furniture,Chairs,838.59,17.19,2x31x37,8173,07/01/2021,€3595.7,Standard,Delivered,8173,247,23,2022-06-09,177,Griffinberg,7721,3,Johnson-Rodriguez,Katherineborough,7.4
8174,Joseph Davis,kellerkyle@example.com,18,Female,Angelaport,16,Furniture,Tables,264.75,20.62,9x50x46,8174,2023-05-04,$451.23,Standard,Cancelled,8174,116,360,2022-01-12,77,Jessicastad,12375,2,Miller-Pearson,Clarkmouth,9.83
8175,Jacob Watson,perezanna@example.net,34,Female,Barretttown,0,Electronics,Smart Watches,171.96,7.73,29x15x7,8175,10/12/2021,$2743.62,Standard,Delivered,8175,393,455,2020-10-13,60,West Matthewhaven,10727,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8176,Richard Jones,melissaray@example.net,68,Male,Jennifertown,3,Furniture,Cabinets,7.7,2.44,12x32x24,8176,2022-05-14,£361.84,Standard,Delivered,8176,629,380,2022-02-21,493,Jenniferville,19223,0,Johnson-Rodriguez,Port Robynmouth,
8177,Deanna Vasquez,taylor70@example.net,29,Female,Lake Leonardmouth,4,Clothing,T-Shirts,482.97,5.67,14x5x49,8177,2023-06-29,£2135.61,Standard,Pending,8177,557,388,2020-09-20,268,Chasefurt,16822,6,Morgan LLC,New Marktown,2.48
8178,Morgan Wall,brichardson@example.org,37,Male,Jefferyburgh,9,Furniture,Beds,406.73,19.91,26x17x28,8178,12/08/2023,€2712.85,Express,Pending,8178,815,469,2021-08-25,87,New Leonard,5496,8,Parks-Gallegos,Jenkinsside,6.82
8179,Jessica Perez,payneamanda@example.net,47,Male,Oliverhaven,12,Clothing,Dresses,777.72,20.72,27x25x35,8179,10/04/2022,£327.46,Express,Cancelled,8179,762,112,2021-07-08,354,Watersfort,14937,5,Morgan LLC,Port Robynmouth,1.23
8180,Christina Glass,stewartnoah@example.org,28,Male,Meganberg,0,Electronics,Smart Watches,13.21,22.44,23x19x36,8180,08/12/2022,€585.02,Express,Delivered,8180,495,147,2021-10-13,225,West Edwardville,19755,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8181,Danielle Wells,patrickstephen@example.org,64,Male,East Ericfort,2,Electronics,Mobile Phones,912.64,31.28,5x35x23,8181,2023-07-27,€471.36,Two-day,Pending,8181,526,441,2022-02-22,21,Aprilland,5957,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8182,Jennifer Brown,ronaldevans@example.com,22,Male,Michelestad,11,Clothing,Hats,527.27,20.05,21x12x32,8182,28/05/2021,€1845.68,Two-day,Delivered,8182,441,468,2021-04-14,350,Guzmanfort,14952,6,Morgan LLC,New Marktown,2.48
8183,Timothy Harris,snowcathy@example.org,22,Male,Port Alexandraborough,2,Electronics,Mobile Phones,905.01,12.07,9x25x33,8183,02-23-2022,£171.32,Two-day,Cancelled,8183,824,322,2020-09-30,406,Port Meghanbury,9104,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8184,Stephen Davis,rojastimothy@example.org,39,Male,South John,11,Clothing,Hats,567.21,32.44,23x9x42,8184,2023-01-17,£1917.42,Two-day,Pending,8184,424,232,2021-07-06,75,Thompsonmouth,14118,8,Parks-Gallegos,Jenkinsside,6.82
8185,Natalie Anderson,kenneth18@example.org,27,Male,West Robert,9,Furniture,Beds,959.57,22.34,17x38x3,8185,01-15-2022,$1528.12,Two-day,Pending,8185,896,304,2021-07-15,152,Perryhaven,18114,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8186,Kenneth Sanders,nathanmitchell@example.com,49,Male,Lake Roy,12,Clothing,Dresses,648.91,3.16,37x22x50,8186,20/02/2021,€550.78,Express,Shipped,8186,458,282,2022-07-15,5,East Coltonstad,13701,8,Parks-Gallegos,Jenkinsside,6.82
8187,Robert Paul,tracy97@example.net,18,Female,Thomasmouth,3,Furniture,Cabinets,403.0,38.15,36x48x25,8187,2020-10-31,$761.68,Two-day,Cancelled,8187,813,14,2021-09-29,277,South Sarahland,17642,9,Johnson-Rodriguez,Katherineborough,7.81
8188,Melvin Pacheco,pjackson@example.org,39,Female,Greerton,9,Furniture,Beds,591.7,6.75,29x7x20,8188,2021-04-23,$2258.52,Two-day,Pending,8188,993,238,2021-12-31,187,Lisaborough,7675,2,Miller-Pearson,Clarkmouth,9.83
8189,Amy Le,jeremypatterson@example.org,30,Female,Markport,10,Electronics,Laptops,244.59,13.68,31x16x8,8189,09-20-2020,€670.28,Express,Pending,8189,19,18,2020-12-07,479,Victortown,17609,0,Johnson-Rodriguez,Port Robynmouth,
8190,William Stevens,jesselane@example.org,25,Female,Heatherhaven,1,Electronics,Cameras,120.97,43.33,46x46x4,8190,2020-11-21,£865.65,Express,Delivered,8190,975,241,2021-12-11,112,Theodorestad,14749,3,Johnson-Rodriguez,Katherineborough,7.4
8191,Michael Lopez,lisa88@example.com,29,Female,Michaelport,21,Furniture,Sofas,823.27,21.88,11x44x7,8191,03-18-2022,€4001.95,Express,Delivered,8191,194,500,2022-02-21,143,Jamesburgh,9181,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8192,Deborah Duarte,laura14@example.org,45,Male,Jasontown,3,Furniture,Cabinets,414.66,7.88,1x18x7,8192,2023-06-30,$21.6,Two-day,Pending,8192,864,126,2021-10-09,451,Flemingland,14843,2,Miller-Pearson,Clarkmouth,9.83
8193,Kenneth Schroeder,owensamanda@example.org,48,Female,East Michelle,9,Furniture,Beds,611.16,19.55,31x37x9,8193,05-28-2021,$1026.16,Two-day,Cancelled,8193,944,168,2022-03-18,340,South Kim,13347,9,Johnson-Rodriguez,Katherineborough,7.81
8194,Leonard Phillips,corey86@example.com,22,Male,West Davidfort,6,Furniture,Chairs,149.35,39.81,44x22x18,8194,02-07-2022,€2939.55,Express,Pending,8194,266,487,2022-08-04,457,South Kaylaview,5057,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8195,Craig Ball,cochrankeith@example.com,20,Male,South Susanberg,3,Furniture,Cabinets,954.76,1.72,34x33x42,8195,08/06/2022,£2817.48,Standard,Pending,8195,248,43,2021-10-22,207,Lewisberg,19980,5,Morgan LLC,Port Robynmouth,1.23
8196,Michael Mccarthy,janet88@example.net,36,Female,Port Jillstad,12,Clothing,Dresses,717.03,4.39,35x1x2,8196,12-01-2020,€1407.72,Express,Delivered,8196,986,383,2022-02-05,378,South Susan,9226,5,Morgan LLC,Port Robynmouth,1.23
8197,Michael Cox,heatherjackson@example.net,19,Female,West Lauratown,8,Clothing,Shoes,215.91,33.13,3x19x25,8197,2021-11-19,£4618.1,Express,Pending,8197,300,86,2021-10-23,471,Mistyhaven,18512,8,Parks-Gallegos,Jenkinsside,6.82
8198,Stephanie Mcmahon,aaron85@example.org,19,Female,Lake Jeremy,16,Furniture,Tables,96.73,40.05,46x27x18,8198,22/05/2023,€2916.15,Two-day,Shipped,8198,324,297,2021-08-31,290,North Chloe,6944,2,Miller-Pearson,Clarkmouth,9.83
8199,Brittany Romero,gloriawilliams@example.org,32,Male,West Charles,3,Furniture,Cabinets,177.64,8.3,15x10x33,8199,2022-11-12,$540.2,Two-day,Shipped,8199,345,388,2021-07-30,280,Garciaside,15607,7,Miller Group,Clarkmouth,6.56
8200,Alyssa Johnston,,44,Female,Port Kristafort,3,Furniture©,Cabinets,81.12,8.6,45x16x44,8200,04-02-2021,£1376.94,Two-day,Pending,8200,84,71,2021-03-21,470,New Jenniferbury,14242,5,Morgan LLC,Port Robynmouth,1.23
8201,Amy Roy,jessica69@example.org,51,Female,Karimouth,16,Furniture,Tables,415.03,18.29,32x8x15,8201,30/04/2022,$3732.9,Two-day,Delivered,8201,468,433,2020-09-01,50,Maryport,8760,7,Miller Group,Clarkmouth,6.56
8202,Melissa Soto PhD,josephvelez@example.net,54,Male,East Johnathan,1,Electronics,Cameras,847.58,11.22,46x20x22,8202,05-17-2023,$490.08,Express,Cancelled,8202,191,134,2020-11-15,283,North Johntown,5047,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8203,Julie Hickman,brian79@example.net,36,Male,East Jennifer,1,Electronics,Cameras,603.26,30.41,20x45x23,8203,2021-02-26,£335.51,Standard,Delivered,8203,559,118,2022-01-19,192,New Kyle,13661,0,Johnson-Rodriguez,Port Robynmouth,
8204,Stanley Owens,tyler65@example.net,20,Female,Cunninghamburgh,8,Clothing,Shoes,639.55,2.76,46x10x10,8204,01-01-2021,$632.15,Express,Shipped,8204,190,377,2021-06-17,85,Jacquelineborough,15530,6,Morgan LLC,New Marktown,2.48
8205,Cory Long,gutierrezcolin@example.com,64,Female,Barbaraside,3,Furniture,Cabinets,157.12,34.45,26x22x22,8205,01-11-2023,$439.85,Express,Shipped,8205,89,352,2021-08-04,478,Tanyastad,15529,8,Parks-Gallegos,Jenkinsside,6.82
8206,Carlos Carter,nina35@example.com,52,Male,Grantburgh,6,Furniture,Chairs,402.65,37.49,9x13x45,8206,22/10/2020,€1893.4,Two-day,Shipped,8206,724,231,2022-01-25,211,Lestermouth,14543,2,Miller-Pearson,Clarkmouth,9.83
8207,Kimberly Wong,scopeland@example.net,42,Female,Andersonfurt,10,Electronics,Laptops,121.16,2.78,34x7x21,8207,2021-02-24,$1941.12,Two-day,Delivered,8207,187,72,2021-01-16,239,Mckenzieton,16255,9,Johnson-Rodriguez,Katherineborough,7.81
8208,Kayla Bolton,imoss@example.net,68,Female,South Jasonchester,12,Clothing,Dresses,868.47,10.93,49x27x12,8208,2022-03-30,€3886.0,Standard,Delivered,8208,7,312,2021-09-01,162,Christophermouth,19145,9,Johnson-Rodriguez,Katherineborough,7.81
8209,Laura Kelly,jocelyn32@example.com,55,Male,Davidbury,21,Furniture,Sofas,636.13,14.67,9x2x27,8209,01/04/2023,£2550.2,Two-day,Delivered,8209,307,355,2021-08-21,212,East Alecchester,16513,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8210,Tony Marks,mcconnellshannon@example.com,32,Female,Lake Felicialand,9,Furniture,Beds,633.3,25.91,23x37x37,8210,19/04/2021,$834.08,Standard,Cancelled,8210,383,71,2022-08-20,439,Maddoxton,18200,8,Parks-Gallegos,Jenkinsside,6.82
8211,Michael Brown,ariel95@example.org,51,Female,South Andreamouth,12,Clothing,Dresses,890.41,21.89,36x4x22,8211,03-11-2022,$1527.62,Two-day,Shipped,8211,434,100,2021-09-30,307,Garciashire,13308,7,Miller Group,Clarkmouth,6.56
8212,Clarence Hamilton,phamnicholas@example.org,35,Male,Douglasville,9,Furniture,Beds,879.15,37.5,31x28x43,8212,2021-12-18,$441.79,Two-day,Pending,8212,259,117,2020-09-28,258,Staceyfort,11290,9,Johnson-Rodriguez,Katherineborough,7.81
8213,Samuel Moyer,sarahtran@example.org,20,Male,Bernardland,16,Furniture,Tables,252.11,6.15,2x10x31,8213,12-23-2020,$1698.38,Two-day,Pending,8213,883,445,2020-09-28,11,South Katieshire,18348,0,Johnson-Rodriguez,Port Robynmouth,
8214,Robert Berry,amandawilliams@example.org,57,Male,North Susanton,1,Electronics,Cameras,316.12,8.02,47x7x31,8214,2023-08-11,£1365.52,Express,Delivered,8214,83,416,2021-04-21,383,Payneland,19768,3,Johnson-Rodriguez,Katherineborough,7.4
8215,Courtney Smith,vturner@example.net,18,Male,Contrerasborough,3,Furniture,Cabinets,726.32,20.09,19x12x18,8215,09-19-2021,$731.52,Standard,Pending,8215,570,315,2021-08-07,204,North Monicaville,14702,9,Johnson-Rodriguez,Katherineborough,7.81
8216,Katrina Davila,dereksanders@example.net,39,Female,West Erin,11,Clothing,Hats,298.02,13.25,49x32x41,8216,17/06/2022,$4813.05,Standard,Shipped,8216,28,123,2022-08-07,353,Heatherside,11833,8,Parks-Gallegos,Jenkinsside,6.82
8217,Angela Moore,madisonromero@example.org,68,Male,New William,11,Clothing,Hats,946.75,40.67,43x2x17,8217,01-30-2021,€2015.04,Standard,Pending,8217,826,284,2021-01-22,443,West Morgan,7785,8,Parks-Gallegos,Jenkinsside,6.82
8218,Tyler Turner,davisjessica@example.net,60,Male,Amyland,16,Furniture,Tables,996.76,19.49,24x39x21,8218,2021-08-06,$908.79,Two-day,Pending,8218,654,276,2022-01-04,135,Rowemouth,6582,6,Morgan LLC,New Marktown,2.48
8219,Kayla Eaton,dawsonkenneth@example.net,46,Male,Ruthland,9,Furniture,Beds,231.88,5.24,20x42x7,8219,26/05/2023,€1418.22,Standard,Pending,8219,262,332,2020-09-29,365,Salasfort,14528,5,Morgan LLC,Port Robynmouth,1.23
8220,John Boyd,wyattnorma@example.net,29,Male,West Emilyshire,8,Clothing,Shoes,16.57,9.99,41x28x26,8220,2022-11-22,€176.96,Two-day,Delivered,8220,323,274,2022-06-22,127,Andersonchester,5767,5,Morgan LLC,Port Robynmouth,1.23
8221,Gary Leonard,briana67@example.org,23,Male,Lake Brian,2,Electronics,Mobile Phones,165.42,6.57,50x43x27,8221,05/10/2020,€2518.7,Standard,Shipped,8221,560,491,2022-07-24,266,North Nancychester,5244,7,Miller Group,Clarkmouth,6.56
8222,Steven Ross,christopherthompson@example.net,41,Female,Taylorview,13,Electronics,Headphones,336.99,4.79,18x30x37,8222,02-02-2021,$1382.98,Standard,Cancelled,8222,95,333,2021-11-09,373,Lake Williamburgh,19141,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8223,Cheryl Shah,alicia81@example.org,27,Male,New Stevenland,3,Furniture,Cabinets,566.12,8.93,10x19x10,8223,14/10/2021,€956.06,Standard,Pending,8223,415,224,2022-04-03,366,East Danny,16486,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8224,Michele Hughes,deborah74@example.net,45,Female,North Jordanland,3,Furniture,Cabinets,287.37,40.1,47x50x14,8224,2022-11-18,$1222.32,Two-day,Cancelled,8224,796,170,2021-10-28,74,Lake Erinberg,7134,9,Johnson-Rodriguez,Katherineborough,7.81
8225,Mrs. Allison Reynolds,kaitlynescobar@example.net,24,Female,Paigetown,9,Furniture,Beds,352.93,41.53,10x44x14,8225,2021-01-27,€1822.22,Standard,Pending,8225,551,249,2021-09-27,366,East Danny,16486,0,Johnson-Rodriguez,Port Robynmouth,
8226,Justin Pennington,robertahoward@example.com,53,Male,Jonesville,10,Electronics,Laptops,511.1,49.55,8x9x29,8226,10-28-2022,€1232.35,Express,Shipped,8226,439,279,2022-06-26,461,North Monicastad,19832,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8227,Ricky Griffin,jeffrey13@example.org,32,Female,East Robert,4,Clothing,T-Shirts,189.18,28.45,1x15x15,8227,15/08/2023,€4533.7,Express,Cancelled,8227,913,472,2022-04-12,130,Jonesbury,8468,1,"Salas, Gonzalez and Todd",Patriciaberg,8.21
8228,Kelly Gonzalez,harrismichael@example.org,57,Male,Mackenzieville,11,Clothing,Hats,665.82,7.02,19x15x49,8228,31/08/2022,£246.52,Express,Shipped,8228,295,260,2021-02-07,178,East Reginald,15942,9,Johnson-Rodriguez,Katherineborough,7.81
8229,Tiffany Jones,jennifer92@example.org,70,Male,Austinberg,13,Electronics,Headphones,512.14,17.79,9x20x11,8229,2023-01-07,€350.15,Two-day,Shipped,8229,240,193,2021-10-14,162,Christophermouth,19145,0,Johnson-Rodriguez,Port Robynmouth,
8230,Kevin Murray,qreynolds@example.net,39,Female,Deborahburgh,0,Electronics,Smart Watches,453.36,3.16,43x27x28,8230,2021-03-11,€372.52,Two-day,Shipped,8230,989,49,2022-01-01,242,Wernerchester,19529,6,Morgan LLC,New Marktown,2.48
8231,Joseph Reid,gomezlisa@example.com,32,Male,Glennview,6,Furniture,Chairs,766.5,26.07,22x39x45,8231,2021-07-08,$2080.7,Express,Shipped,8231,452,40,2020-10-06,175,West Staceyville,9788,0,Johnson-Rodriguez,Port Robynmouth,
8232,Jeffrey Farley,zhill@example.org,56,Male,Joanneshire,6,Furniture,Chairs,20.33,33.96,28x8x47,8232,2020-12-13,$2555.25,Express,Cancelled,8232,594,38,2021-11-24,183,Webbmouth,19125,4,"Salas, Gonzalez and Todd",Jessicashire,2.35
8233,Andrew Green,thomaswatson@example.org,65,Male,New Patriciastad,8,Clothing,Shoes,433.78,23.59,13x12x5,8233,15/02/2022,€411.52,Standard,Delivered,8233,728,222,2022-06-30,348,North Jessicashire,6141,9,Johnson-Rodriguez,Katherineborough,7.81
8234,Michelle Mccall,linda64@example.org,42,Female,Walkerfort,10,Electronics,Laptops,238.53,9.46,3x36x22,8234,22/01/2022,$1830.16,Standard,Shipped,8234,842,283,2022-03-23,280,Garciaside,15607,6,Morgan LLC,New Marktown,2.48
8235,Ryan Simpson,eholmes@example.net,57,Female,Theodoreland,1,Electronics,Cameras,231.54,46.79,17x1x3,8235,12-26-2020,€1693.47,Express,Delivered,8235,593,378,2022-04-29,412,North Karen,11349,6,Morgan LLC,New Marktown,2.48
8236,Latoya May,veronica27@example.com,51,Male,East Taylor,11,Clothing,Hats,573.77,41.32,5x36x13,8236,01/08/2023,$1664.75,Standard,Delivered,8236,492,371,2021-10-17,229,Aaronport,16623,8,Parks-Gallegos,Jenkinsside,6.82
8237,Kimberly Dawson,herrerasandra@example.org,64,Male,North Heather,13,Electronics,Headphones,750.53,32.44,2x1x11,8237,30/04/2023,€180.18,Two-day,Cancelled,8237,738,417,2022-01-22,482,Mendezside,18674,7,Miller Group,Clarkmouth,6.56
8238,David Norton,umcknight@example.com,39,Male,Aaronside,6,Furniture,Chairs,343.27,30.67,12x22x38,8238,2021-07-09,£1813.08,Two-day,Pending,8238,182,140,2021-01-27,321,North Vanessa,12259,2,Miller-Pearson,Clarkmouth,9.83
8239,Gina Smith,johnwilliams@example.com,26,Female,Kevinhaven,6,Furniture,Chairs,306.3,45.49,40x14x39,8239,12/06/2022,$417.52,Two-day,Shipped,8239,901,401,2021-08-03,479,Victortown,17609,3,Johnson-Rodriguez,Katherineborough,7.4
